"ID.Cell.per.Trip","Area","Site","Year","Total.Angler.Hours","Grid.Cell.ID","Barred Sand Bass","Bat Ray","Big Skate","Bigmouth Sole","Black-and-Yellow Rockfish","Black Rockfish","Blacksmith","Blue Rockfish","Bocaccio","Brown Rockfish","Buffalo Sculpin","Bull Sculpin","Cabezon","Calico Rockfish","California Halibut","California Lizardfish","California Scorpionfish","California Sheephead","Canary Rockfish","Chilipepper Rockfish","China Rockfish","Chinook Salmon","Common Thresher Shark","Copper Rockfish","Deacon Rockfish","Fantail Sole","Finescale Triggerfish","Flag Rockfish","Freckled Rockfish","Garibaldi","Giant Sea Bass","Gopher Rockfish","Grass Rockfish","Halfmoon","Honeycomb Rockfish","Jack Mackerel","Jack Smelt","Kelp Bass","Kelp Greenling","Kelp Rockfish","Lingcod","Longfin Sanddab","Mackerel (Family Scombridae)","Northern Anchovy","Ocean Sunfish","Ocean Whitefish","Olive or Yellowtail Rockfish","Olive Rockfish","Opaleye","Pacific  (Chub) Mackerel","Pacific Barracuda","Pacific Bonito","Pacific Halibut","Pacific Sanddab","Pacific Sardine","Painted Greenling","Pelagic Stingray","Petrale Sole","Pile Perch","Quillback Rockfish","Rock Greenling","Rock Sole","Rock Wrasse","Rosy Rockfish","Rubberlip Seaperch","Salema","Sand Sole","Sanddab spp.","Sarcastic Fringehead","Sargo","Scalyhead Sculpin","Senorita","Sharpnose Surfperch","Silversides (Family Atherinopsidae)","Soupfin Shark","Speckled Sanddab","Spiny Dogfish","Squarespot Rockfish","Starry Rockfish","Starry Skate","Striped Seaperch","Tiger Rockfish","Top smelt","Treefish","Tubesnout","UnID Blue Rockfish","Unknown","Unknown rockfish","Vermilion Rockfish","White Croaker","White Seabass","Widow Rockfish","Wolf Eel","Yelloweye Rockfish","Yellowfin Croaker","Yellowtail Jack","Yellowtail Rockfish","Total"
"CMR07311809","South Cape Mendocino","REF",2018,3.266666667,"CM09",0,0,0,0,0,10.7824975463341,0,0,0,0,0,0,1.00860074309656,0,0,0,0,0,0.63226812781385,0,0,0,0,2.0432275803794,0.633385537385346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32584918613989,0,3.1547175841521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90625988644922,0,0,0,0,0,0,0,0,20.4868061917505
"CMR07311822","South Cape Mendocino","REF",2018,2.533333333,"CM22",0,0,0,0,0,1.15261329943372,0,0,0,0,0,0,0.856820435028814,0,0,0,0,0,0,0,0,0,0,3.11665287556373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16827344337235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432215326992579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21721357820643,0,0,0,0,0,0,0,0,9.94378895859763
"CMR07311852","South Cape Mendocino","REF",2018,3.133333333,"CM52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45551179165337,0,0,0,0,1.63601632577331,0.282373209829382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62898810578909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828427925246298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756091543456198,0,0,0,0,1.95126248168105,0,0,0.0934568726480302,14.6321282560767
"CMR08031704","South Cape Mendocino","REF",2017,2.866666667,"CM04",0,0,0,0,0,0.464616281122163,0,0,0,0,0,0,0.710002712346854,0,0,0,0,0,0.424506126006248,0,0,0,0,0.834820802956779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89843560883818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633407709131287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546213671422701,0,0,0,0,0,0,0,0.123109318405527,11.6351122302297
"CMR08031709","South Cape Mendocino","REF",2017,2.800000001,"CM09",0,0,0,0,0,3.73104110303744,0,0.344459242686386,0,0,0,0,1.92771673042707,0,0,0,0,0,0.249237015599689,0,0,0,0,0.801245974528125,0.915660711663565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06849603491874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03785681286101
"CMR08031722","South Cape Mendocino","REF",2017,2.933333333,"CM22",0,0,0,0,0,0,0,0,0,0,0,0,1.09642774150768,0,0,0,0,0,0,0,0,0,0,1.70869840653242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291960307681808,0,7.66409317140015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76389864990951,0,0,0,0,0,0,0,0,11.5250782770316
"CMR08031738","South Cape Mendocino","REF",2017,3,"CM38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21233976649976,0,0,0,0,1.2777105003268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71320131690972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492262370016255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69551395375254
"CMR08032109","South Cape Mendocino","REF",2021,2.966666667,"CM09",0,0,0,0,0,4.98873572588621,0,0.580258913173583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5689946390598
"CMR08032115","South Cape Mendocino","REF",2021,3,"CM15",0,0,0,0,0,1.99413436461061,0,0,0,0,0,0,0,0,0,0,0,0,1.09920214148051,0,0,0,0,2.84539282910229,4.18960864462604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14833079016577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666010094005138,0,0,0,0,0.649688108352355,0,0,0.675594657802049,17.2679616301448
"CMR08032135","South Cape Mendocino","REF",2021,3.066666667,"CM35",0,0,0,0,0,3.81188563552078,0,0,0,0,0,0,0,0,0,0,0,0,0.692569125017283,0,0.188228382936092,0,0,3.39298977941329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908347023929111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436707114262308,0,0,0.60581222948766,10.0365392905665
"CMR08032142","South Cape Mendocino","REF",2021,3,"CM42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99453379243952,0,0,0,0,1.71028757906399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263116353989357,0,1.42711662798539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425421101160808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154661900317783,5.97513735495685
"CMR08301805","South Cape Mendocino","REF",2018,3.066666667,"CM05",0,0,0,0,0,0.988075286009194,0,0.185307525018196,0,0,0,0,0,0,0,0,0,0,0.227564231691037,0,0,0,0,2.63521795633616,0.848514405002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358008321047309,0,0.922184062079952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84825163271199,0,0,0,0,0,0,0,0,8.01312341989586
"CMR08301819","South Cape Mendocino","REF",2018,2.866666666,"CM19",0,0,0,0,0,4.91159873188212,0,0,0,0,0,0,1.61926528513416,0,0,0,0,0,1.94695723454622,0,0,0,0,0.732672061684005,1.5672060199332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0051882397686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78951684108754,0,0,0,0,0.880361526881681,0,0,0.42549501910841,15.8782609600259
"CMR08301836","South Cape Mendocino","REF",2018,2.800000001,"CM36",0,0,0,0,0,0,0,0,0,0,0,0,2.70375458844828,0,0,0,0,0,0,0,0.367919215987436,0,0,1.35586065344233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4852871660391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63537867222866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5482002961458
"CMR08301851","South Cape Mendocino","REF",2018,3.066666666,"CM51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658391131618812,0,0,0,0,4.23241725266191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217250697101087,0,5.52048921656855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78973142487424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32849029012947,0,0,0,0,1.37770930945016,0,0,0,16.1244793224042
"CMR09071901","South Cape Mendocino","REF",2019,2.983333333,"CM01",0,0,0,0,0,0.941689731900959,0,0.0422061239248823,0,0,0,0,0,0,0,0,0,0,1.43166094530609,0,0,0,0,0.752007395440446,2.34973098453382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151740061092925,5.66903524219912
"CMR09071907","South Cape Mendocino","REF",2019,2.966666667,"CM07",0,0,0,0,0,3.11617489721245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28588495376016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755315518840952,0,0,0,0,0,0,0,0,6.15737536981356
"CMR09071922","South Cape Mendocino","REF",2019,2.966666667,"CM22",0,0,0,0,0,0,0,0.0668712767660567,0,0,0,0,3.35336112532944,0,0,0,0,0,0,0,0.775477323453574,0,0,3.63150672998236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102462558778493,0,0.67960263756359,0,0,0,0,0,0,0,0,0,0,0,7.42324165836165,0,0,0,0,0,0,1.0810513115764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1135746218116
"CMR09071944","South Cape Mendocino","REF",2019,3,"CM44",0,0,0,0,0,5.08264448520372,0,0.266869791308433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63719455303241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89859194812166,0,0,0,0,0,0,0.801068871681866,0,0,0,0,0,0,0,0,0,0,0,0.95360881047081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14975181580593,0,0,0,0,0.649688108352355,0,0,0,21.4394183839772
"CMR09151905","South Cape Mendocino","REF",2019,2.883333334,"CM05",0,0,0,0,0,2.06355708958356,0,0.152863707275448,0,0,0,0,0.752813329925612,0,0,0,0,0,0,0,0.389779937997855,0,0,0,1.42902564661676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2680024366392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0560421480384
"CMR09151909","South Cape Mendocino","REF",2019,2.966666667,"CM09",0,0,0,0,0,1.85900223665669,0,0,0,0,0,0,0,0,0,0,0,0,0.44961926980093,0,0,0,0,0,0.218723610079501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29259029677115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81993541330827
"CMR09151935","South Cape Mendocino","REF",2019,3.133333333,"CM35",0,0,0,0,0,0,0,0,0,0,0,0,0.993882300762752,0,0,0,0,0,0.911298501614143,0,1.65064904040176,0,0,0.813661545775458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547404965115346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27985502037051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206910048140027,6.40366142218
"CMR09151952","South Cape Mendocino","REF",2019,3,"CM52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29889531002126,0,0,0.370202186666667,0,0.569441172255622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15382578237765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3923644513212
"CMR09252105","South Cape Mendocino","REF",2021,2.933333333,"CM05",0,0,0,0,0,2.41972706898535,0,0,0,0,0,0,0.607621244183466,0,0,0,0,0,0,0,0,0,0,0,1.03408014595331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500580189491656,0,0,0,0,0,0,0,0,4.56200864861379
"CMR09252107","South Cape Mendocino","REF",2021,2.966666667,"CM07",0,0,0,0,0,15.4108684581816,0,0.120045014551128,0,0,0,0,0.600794039056864,0,0,0,0,0,0,0,0,0,0,0,0.181359055245908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3130665670355
"CMR09252115","South Cape Mendocino","REF",2021,2.950000001,"CM15",0,0,0,0,0,1.32823464071558,0,0,0,0,0,0,0,0,0,0,0,0,0.531681595908985,0,0.157158004993152,0,0,2.04159665762509,1.52925694534505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757675925109258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401107093462194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56211241143982,0,0,0,0,0,0,0,0.739845187422876,9.04866846202201
"CMR09252144","South Cape Mendocino","REF",2021,2.733333333,"CM44",0,0,0,0,0,3.29545432061086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428349326375195,2.93303394320329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223155582311047,0,1.48316529911243,0,0,0,0,0,0,1.84816211658149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89523771824671,0,0,0,0,0,0,0,0.664410767925034,13.770969074366
"CPM09062212","Carrington Point","MPA",2022,7.483333333,"CP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237598720894847,0,0,0,0,0,2.41307667225297,0,0,0,0,0,0,0,0.252459400822264,0,0,0,0,0,0,0,0.124104939950119,0,0,0,0,0,1.50103861894882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337888577605106,4.56206721062952
"CPM09062216","Carrington Point","MPA",2022,7.366666666,"CP16",0,0,0,0,0,0,0,0.193024991493458,0,0,0,0,0,0,0,0,0.0963076215503384,1.25750749293526,0,0,0,0,0,2.28105266688483,0,0,0,0,0,0,0,0.178700911817174,0,0,0,0.0126976162366011,0,0,0,0.143927497279505,0.959897207385087,0,0,0,0,1.71187879307931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83499479866157
"CPM09072207","Carrington Point","MPA",2022,8.166666667,"CP07",0,0,0,0,0,0,0,0.132124587384537,0,0,0,0,0,0,0.499210510800911,0,0,2.20099799778485,0,0,0,0,0,2.72494147390603,0,0,0,0,0,0,0,0.137019048428743,0,0,0,0,0,0,0,0.160767283761421,0,0,0,0,0,2.48230342419039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817757723818938,0,0,0,0,0.682114643275098,0,0,0,0,0,0,0,0,9.10125474191387
"CPM09072220","Carrington Point","MPA",2022,8.2,"CP20",0,0,0,0,0,0,0,0.658651329530592,0,0,0,0,0,0,0,0,0,1.59546183138399,0,0,0,0,0,4.58284293711406,0,0,0,0,0,0,0,0.0511650981016581,0,0,0,0,0,0,0,0.2771993799857,0,0,0,0,0,0.80974128908205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660962298413084,0,0,0,0,0,0,0,0,8.04115809503937
"CPM09082209","Carrington Point","MPA",2022,10.033333333,"CP09",0,0,0,0,0,0,0,3.40985895058329,0,0,0,0,0,0,0.50711193030442,0,0,1.02907597339374,0,0,0,0,0,2.33005298034329,0,0,0,0,0,0,0,0.322573963278065,0,0,0,0.00527397727102756,0,0,0,0.105641524528281,0,0,0,0,0,1.52204008228121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41596521048347,0,0,0,0,0,0,0,0,10.6475945924668
"CPM09082211","Carrington Point","MPA",2022,10.233333333,"CP11",0,0,0,0,0,0,0.0247828782133734,1.80166883408819,0,0,0,0,0,0,0,0,0,0.987891864598656,0,0,0,0,0,2.04841990090959,0,0,0,0,0,0,0,0.356635952718746,0,0,0,0.0148327846397015,0,0,0,0,0,0,0,0,0,3.4789912226097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752070280047622,0,0,0,0,0,0,0,0,9.46529371782558
"CPM09101802","Carrington Point","MPA",2018,9.2,"CP02",0,0,0,0,0,0,0,0.314911509301902,0,0,0,0,0.207170637854422,0,0,0,0,0.215263035247606,0,0,0,0,0,2.56046598102073,0,0,0,0,0,0,0,0.361607377217146,0,0,0,0,0,0,0,0,2.96033275834477,0,0.280514183266125,0,0,1.11233590293905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194357377309994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879677228562024,0,0,0,0,0,0,0,0,8.91171435148478
"CPM09101803","Carrington Point","MPA",2018,3,"CP03",0,0,0,0,0,0,0,0.0488012481481945,0,0,0,0,0,0,0,0,0,1.11993572806973,0,0,0,0,0,6.22210916890525,0,0,0,0,0,0,0,0.486261267837201,0,0,0,0,0,0,0,0,1.46054864143692,0,0,0,0,0.748355739064359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52193750830905,0,0,0,0,0,0,0,0,10.6079493017707
"CPM09111811","Carrington Point","MPA",2018,8.808333334,"CP11",0,0,0,0,0,0,0,0.0997601034592171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02795700504334,0,0,0,0,0,0,0,0.186754423380789,0.0363350770611303,0,0,0,0,0,0,0,1.1007573431075,0,0,0,0,0.773796706919596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763568432117312,0,0,0,0,0,0,0,0,8.98892909108888
"CPM09121814","Carrington Point","MPA",2018,7.875,"CP14",0,0,0,0,0,0,0,0.176355654321931,0,0,0,0,0,0,0,0,0.135671164895232,0,0,0,0,0,0,4.94789734306434,0,0,0,0,0,0,0,0.588277018915586,0,0,0,0,0,0,0,0,2.75051873560855,0,0,0,0,4.82259963717578,0.0431777313263032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225176675829616,0,0,0,0,0,0,0,0,13.6896739611373
"CPM09121817","Carrington Point","MPA",2018,7.408333333,"CP17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61573311074565,0,0,0,0,0,4.30512812097699,0,0,0,0,0,0,0,0.188208566821744,0,0,0,0,0,0,0,0.296848464879606,0.183932209251829,0,0,0,0,7.57844922389548,0.0248114016011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409563250493454,0,0,0,0,0,0,0,0,15.6026743486659
"CPM09121821","Carrington Point","MPA",2018,5.109166654,"CP21",0,0,0,0,0.415935741340885,0,0,0,0,0,0,0,0.243815667856509,0,0,0,0,2.89246019302914,0,0,0,0,0,5.4816105939267,0,0,0,0,0,0,0,0.772430240767894,0,0,0,0,0,0.202876517003838,0,1.01579699202056,0,0,0,0,0,0,0.114626768932342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156693727301172,0,0,0,0,0,0,0,0,0,0,0,0,0,11.296246442179
"CPM09122205","Carrington Point","MPA",2022,7.566666666,"CP05",0,0,0,0,0,0,0,1.82432977412617,0,0,0,0,0,0,0,0,0,0.222296669148933,0,0,0,0,0,2.95366133091999,0,0,0,0,0,0,0,0.288957200367348,0,0,0,0,0,0,0,0,0.280674583943982,0,0,0,0,8.59094672855408,0.024292220291127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141460892563772,0,0,0,0,0.784367677889778,0,0,0,0,0,0,0,0,15.1109870778052
"CPM09122208","Carrington Point","MPA",2022,8.366666667,"CP08",0,0,0,0,0,0,0,0.340493037292374,0,0,0,0,0,0,0,0,0,0.699179687784198,0,0,0,0,0,3.89409337335823,0,0,0,0,0,0,0,0.448628460415042,0,0,0,0,0,0,0,0,1.83823885135257,0,0,0,0,8.92261650142643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956861792493491,0,0,0,0,1.04701211243719,0,0,0,0,0,0,0,0,17.2859482033154
"CPM09192201","Carrington Point","MPA",2022,9.783333333,"CP01",0,0,0,0,0,0,0,0.420003484116655,0,0,0,0,0,0,0,0,0,0.441484212526645,0,0,0,0,0,3.28201543884047,0,0,0,0,0,0,0,0.603357493638607,0,0,0,0,0,0,0,0,0.353857227538111,0,0,0,0,1.08073713646164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10925193146053,0,0,0,0,0,0,0,0,0,1.23532568641129,0,0,0,0,0,0,0,0,7.52603261099394
"CPM09192204","Carrington Point","MPA",2022,9.533333333,"CP04",0,0,0,0,0,0,0,0.544919401611007,0,0,0,0,0,0,0,0,0,0.132303817818874,0,0,0,0,0,2.44873385483848,0,0,0,0,0,0,0,0.270361049429814,0,0,0,0.00646467654452459,0,0,0,0,1.11923330608966,0,0,0,0,1.44521392002647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768015174062854,0,0,0,0,0.988408889574118,0,0,0,0,0,0,0,0,7.03244043333923
"CPM09202210","Carrington Point","MPA",2022,8.725,"CP10",0,0,0,0,0,0,0,0.302133796396874,0,0,0,0,0,0,0,0,0,0.837471407784681,0,0,0,0,0,3.208653156532,0,0,0,0,0,0,0,0.168201317561676,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08841598887033,0,0,0,0.0572301094063757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296458769293565,0,0,0,0,0,0,0,0,6.9585645458455
"CPM09202215","Carrington Point","MPA",2022,8.45,"CP15",0,0,0,0,0.131249421410809,0,0,0.0891189133422524,0,0,0,0,0.136528262782534,0,0,0,0,2.67738824161199,0,0,0,0,0,3.81635279649105,0,0,0,0,0,0,0,0.369925373300579,0,0,0,0,0,0.140664437774444,0,0.0683335294207204,0,0,0,0,0,2.7665521210367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273994722704965,0,0,0,0,0,0,0,0,10.470107819876
"CPM09241805","Carrington Point","MPA",2018,6.208333333,"CP05",0,0,0,0,0,0,0,0.331889251118935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80994666465453,0,0,0,0,0,0,0,0.0740069382739682,0,0,0,0,0,0,0,0,2.08735564783843,0,0,0,0,11.727939076373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887234432071421,0,0,0,0,0,0,0,0,0,0,0,0,0,16.119861021466
